date,iso3,country,country_wgc,region_group,economic_group,source,gold_reserves_usd_mn,gold_reserves_usd_pct_change,total_reserves_usd_mn,total_reserves_usd_pct_change,fx_reserves_usd_mn,fx_reserves_usd_pct_change,gold_reserves_tonnes,gold_reserves_tonnes_pct_change,gold_holdings_pct,gold_holdings_pct_change
2019-09-30,AUS,Australia,Australia,Australasia / Oceania,high_income,wgc_fsapi:cbd_v11:quarterly,3813.34,5.42,46482.06,-14.81,42668.72,-16.25,79.85,0.0,8.2,23.75
2019-12-31,AUS,Australia,Australia,Australasia / Oceania,high_income,wgc_fsapi:cbd_v11:quarterly,3888.95,1.98,59492.52,27.99,55603.58,30.31,79.85,0.0,6.54,-20.32
2020-03-31,AUS,Australia,Australia,Australasia / Oceania,high_income,wgc_fsapi:cbd_v11:quarterly,4130.79,6.22,56888.97,-4.38,52758.18,-5.12,79.85,0.0,7.26,11.08
2020-06-30,AUS,Australia,Australia,Australasia / Oceania,high_income,wgc_fsapi:cbd_v11:quarterly,4539.39,9.89,43011.53,-24.39,38472.14,-27.08,79.85,0.0,10.55,45.35
2020-09-30,AUS,Australia,Australia,Australasia / Oceania,high_income,wgc_fsapi:cbd_v11:quarterly,4844.4,6.72,44062.77,2.44,39218.37,1.94,79.85,0.0,10.99,4.17
2020-12-31,AUS,Australia,Australia,Australasia / Oceania,high_income,wgc_fsapi:cbd_v11:quarterly,4846.19,0.04,43998.19,-0.15,39152.0,-0.17,79.85,0.0,11.01,0.18
2021-03-31,AUS,Australia,Australia,Australasia / Oceania,high_income,wgc_fsapi:cbd_v11:quarterly,4341.58,-10.41,47984.58,9.06,43643.01,11.47,79.85,0.0,9.05,-17.86
2021-06-30,AUS,Australia,Australia,Australasia / Oceania,high_income,wgc_fsapi:cbd_v11:quarterly,4526.68,4.26,48504.53,1.08,43977.84,0.77,79.85,0.0,9.33,3.15
2021-09-30,AUS,Australia,Australia,Australasia / Oceania,high_income,wgc_fsapi:cbd_v11:quarterly,4474.44,-1.15,58803.73,21.23,54329.3,23.54,79.85,0.0,7.61,-18.47
2021-12-31,AUS,Australia,Australia,Australasia / Oceania,high_income,wgc_fsapi:cbd_v11:quarterly,4636.31,3.62,58425.87,-0.64,53789.56,-0.99,79.85,0.0,7.94,4.29
2022-03-31,AUS,Australia,Australia,Australasia / Oceania,high_income,wgc_fsapi:cbd_v11:quarterly,4986.25,7.55,57168.75,-2.15,52182.5,-2.99,79.85,0.0,8.72,9.91
2022-06-30,AUS,Australia,Australia,Australasia / Oceania,high_income,wgc_fsapi:cbd_v11:quarterly,4664.94,-6.44,54406.3,-4.83,49741.36,-4.68,79.85,0.0,8.57,-1.69
2022-09-30,AUS,Australia,Australia,Australasia / Oceania,high_income,wgc_fsapi:cbd_v11:quarterly,4292.02,-7.99,54257.97,-0.27,49965.94,0.45,79.85,0.0,7.91,-7.74
2022-12-31,AUS,Australia,Australia,Australasia / Oceania,high_income,wgc_fsapi:cbd_v11:quarterly,4656.59,8.49,58041.89,6.97,53385.3,6.84,79.85,0.0,8.02,1.42
2023-03-31,AUS,Australia,Australia,Australasia / Oceania,high_income,wgc_fsapi:cbd_v11:quarterly,5082.65,9.15,57060.64,-1.69,51977.99,-2.64,79.85,0.0,8.91,11.03
2023-06-30,AUS,Australia,Australia,Australasia / Oceania,high_income,wgc_fsapi:cbd_v11:quarterly,4909.48,-3.41,57411.38,0.61,52501.9,1.01,79.85,0.0,8.55,-4.0
2023-09-30,AUS,Australia,Australia,Australasia / Oceania,high_income,wgc_fsapi:cbd_v11:quarterly,4802.29,-2.18,56004.85,-2.45,51202.56,-2.47,79.85,0.0,8.57,0.27
2023-12-31,AUS,Australia,Australia,Australasia / Oceania,high_income,wgc_fsapi:cbd_v11:quarterly,5336.05,11.11,61941.15,10.6,56605.09,10.55,79.85,0.0,8.61,0.47
2024-03-31,AUS,Australia,Australia,Australasia / Oceania,high_income,wgc_fsapi:cbd_v11:quarterly,5686.45,6.57,55326.37,-10.68,49639.92,-12.3,79.87,0.02,10.28,19.31
2024-06-30,AUS,Australia,Australia,Australasia / Oceania,high_income,wgc_fsapi:cbd_v11:quarterly,5985.75,5.26,58882.36,6.43,52896.61,6.56,79.87,0.0,10.17,-1.09
2024-09-30,AUS,Australia,Australia,Australasia / Oceania,high_income,wgc_fsapi:cbd_v11:quarterly,6753.71,12.83,62286.74,5.78,55533.03,4.98,79.87,0.0,10.84,6.66
2024-12-31,AUS,Australia,Australia,Australasia / Oceania,high_income,wgc_fsapi:cbd_v11:quarterly,6700.17,-0.79,61155.48,-1.82,54455.31,-1.94,79.87,0.0,10.96,1.04
2025-03-31,AUS,Australia,Australia,Australasia / Oceania,high_income,wgc_fsapi:cbd_v11:quarterly,7999.58,19.39,64237.26,5.04,56237.68,3.27,79.87,0.0,12.45,13.67
2025-06-30,AUS,Australia,Australia,Australasia / Oceania,high_income,wgc_fsapi:cbd_v11:quarterly,8442.17,5.53,64083.64,-0.24,55641.47,-1.06,79.87,0.0,13.17,5.79
2025-09-30,AUS,Australia,Australia,Australasia / Oceania,high_income,wgc_fsapi:cbd_v11:quarterly,9823.37,16.36,67847.41,5.87,58024.04,4.28,79.87,0.0,14.48,9.91
2025-12-31,AUS,Australia,Australia,Australasia / Oceania,high_income,wgc_fsapi:cbd_v11:quarterly,11216.51,14.18,73194.58,7.88,61978.07,6.81,79.87,0.0,15.32,5.84
2000-12-31,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,3331.0,0.29,17649.56,-0.12,14318.56,-0.21,377.5,0.0,18.87,0.41
2001-03-31,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,2879.02,-13.57,15400.28,-12.74,12521.26,-12.55,347.49,-7.95,18.69,-0.95
2001-06-30,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,3023.14,5.01,14705.78,-4.51,11682.64,-6.7,347.49,0.0,20.56,9.96
2001-09-30,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,3274.51,8.31,15977.54,8.65,12703.02,8.73,347.49,0.0,20.49,-0.31
2001-12-31,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,3089.06,-5.66,15598.21,-2.37,12509.15,-1.53,347.49,0.0,19.8,-3.37
2002-03-31,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,3367.24,9.01,15949.7,2.25,12582.46,0.59,347.49,0.0,21.11,6.6
2002-06-30,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,3251.25,-3.44,16439.73,3.07,13188.48,4.82,317.5,-8.63,19.78,-6.32
2002-09-30,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,3304.33,1.63,15470.54,-5.9,12166.21,-7.75,317.5,0.0,21.36,8.0
2002-12-31,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,3544.22,7.26,13227.43,-14.5,9683.22,-20.41,317.5,0.0,26.79,25.45
2003-03-31,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,3418.15,-3.56,12239.22,-7.47,8821.07,-8.9,317.5,0.0,27.93,4.23
2003-06-30,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,3531.97,3.33,12658.12,3.42,9126.15,3.46,317.5,0.0,27.9,-0.09
2003-09-30,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,3960.7,12.14,13043.36,3.04,9082.66,-0.48,317.5,0.0,30.37,8.83
2003-12-31,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,4249.08,7.28,12719.09,-2.49,8470.01,-6.75,317.5,0.0,33.41,10.02
2004-03-31,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,4325.13,1.79,12821.5,0.81,8496.37,0.31,317.5,0.0,33.73,0.98
2004-06-30,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,4040.33,-6.58,11629.58,-9.3,7589.25,-10.68,317.5,0.0,34.74,2.99
2004-09-30,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,4242.96,5.02,11987.42,3.08,7744.47,2.05,317.5,0.0,35.4,1.88
2004-12-31,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,4306.34,1.49,12164.69,1.48,7858.35,1.47,307.49,-3.15,35.4,0.01
2005-03-31,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,4226.27,-1.86,12364.02,1.64,8137.76,3.56,307.49,0.0,34.18,-3.44
2005-06-30,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,4321.17,2.25,11373.17,-8.01,7052.0,-13.34,307.49,0.0,37.99,11.15
2005-09-30,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,4602.36,6.51,11649.85,2.43,7047.49,-0.06,302.48,-1.63,39.51,3.98
2005-12-31,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,4988.93,8.4,11827.98,1.53,6839.05,-2.96,302.48,0.0,42.18,6.77
2006-03-31,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,5557.52,11.4,13162.08,11.28,7604.57,11.19,297.0,-1.81,42.22,0.11
2006-06-30,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,5774.88,3.91,14056.94,6.8,8282.07,8.91,292.77,-1.42,41.08,-2.7
2006-09-30,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,5562.84,-3.67,12719.06,-9.52,7156.22,-13.59,288.73,-1.38,43.74,6.46
2006-12-31,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,5866.86,5.47,12876.86,1.24,7010.01,-2.04,288.73,0.0,45.56,4.17
2007-03-31,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,6143.03,4.71,13662.01,6.1,7518.98,7.26,288.73,0.0,44.96,-1.31
2007-06-30,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,5955.33,-3.06,13715.72,0.39,7760.39,3.21,284.75,-1.38,43.42,-3.44
2007-09-30,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,6688.49,12.31,16288.9,18.76,9600.42,23.71,279.99,-1.67,41.06,-5.43
2007-12-31,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,7505.42,12.21,18193.96,11.7,10688.54,11.33,279.99,0.0,41.25,0.46
2008-03-31,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,8403.37,11.96,19358.68,6.4,10955.31,2.5,279.99,0.0,43.41,5.23
2008-06-30,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,8374.11,-0.35,19443.22,0.44,11069.1,1.04,279.99,0.0,43.07,-0.78
2008-09-30,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,7962.27,-4.92,17837.63,-8.26,9875.36,-10.78,279.99,0.0,44.64,3.64
2008-12-31,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,7829.49,-1.67,16741.45,-6.15,8911.96,-9.76,279.99,0.0,46.77,4.77
2009-03-31,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,8250.33,5.38,14743.11,-11.94,6492.78,-27.15,279.99,0.0,55.96,19.66
2009-06-30,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,8412.37,1.96,14579.69,-1.11,6167.32,-5.01,279.99,0.0,57.7,3.11
2009-09-30,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,8963.74,6.55,17600.12,20.72,8636.38,40.03,279.99,0.0,50.93,-11.73
2009-12-31,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,9789.68,9.21,17903.95,1.73,8114.27,-6.05,279.99,0.0,54.68,7.36
2010-03-31,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,10041.73,2.57,18132.33,1.28,8090.6,-0.29,279.99,0.0,55.38,1.28
2010-06-30,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,11198.49,11.52,19364.22,6.79,8165.73,0.93,279.99,0.0,57.83,4.42
2010-09-30,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,11765.61,5.06,21094.2,8.93,9328.59,14.24,279.99,0.0,55.78,-3.55
2010-12-31,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,12652.31,7.54,22241.62,5.44,9589.31,2.79,279.99,0.0,56.89,1.99
2011-03-31,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,12953.88,2.38,23704.7,6.58,10750.83,12.11,279.99,0.0,54.65,-3.94
2011-06-30,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,13552.51,4.62,24784.54,4.56,11232.03,4.48,279.99,0.0,54.68,0.06
2011-09-30,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,14583.24,7.61,25627.05,3.4,11043.81,-1.68,279.99,0.0,56.91,4.07
2011-12-31,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,13782.06,-5.49,24769.0,-3.35,10986.94,-0.51,279.99,0.0,55.64,-2.22
2012-03-31,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,14965.83,8.59,26457.79,6.82,11491.97,4.6,279.99,0.0,56.56,1.66
2012-06-30,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,14389.7,-3.85,25889.6,-2.15,11499.9,0.07,279.99,0.0,55.58,-1.74
2012-09-30,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,15987.55,11.1,28114.52,8.59,12126.97,5.45,279.99,0.0,56.87,2.31
2012-12-31,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,14920.82,-6.67,27152.92,-3.42,12232.1,0.87,279.99,0.0,54.95,-3.37
2013-03-31,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,14387.45,-3.57,26156.34,-3.67,11768.89,-3.79,279.99,0.0,55.01,0.1
2013-06-30,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,10730.38,-25.42,22559.26,-13.75,11828.87,0.51,279.99,0.0,47.57,-13.53
2013-09-30,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,11941.15,11.28,24200.27,7.27,12259.11,3.64,279.99,0.0,49.34,3.74
2013-12-31,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,10842.91,-9.2,23316.76,-3.65,12473.85,1.75,279.99,0.0,46.5,-5.76
2014-03-31,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,11628.33,7.24,24183.41,3.72,12555.08,0.65,279.99,0.0,48.08,3.4
2014-06-30,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,11837.63,1.8,25775.84,6.58,13938.21,11.02,279.99,0.0,45.93,-4.49
2014-09-30,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,10950.93,-7.49,25808.16,0.13,14857.22,6.59,279.99,0.0,42.43,-7.61
2014-12-31,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,10856.41,-0.86,25001.49,-3.13,14145.08,-4.79,279.99,0.0,43.42,2.34
2015-03-31,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,10685.37,-1.58,23700.61,-5.2,13015.24,-7.99,279.99,0.0,45.08,3.83
2015-06-30,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,10541.34,-1.35,24203.98,2.12,13662.63,4.97,279.99,0.0,43.55,-3.4
2015-09-30,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,10028.23,-4.87,23031.01,-4.85,13002.78,-4.83,279.99,0.0,43.54,-0.02
2015-12-31,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,9542.12,-4.85,22239.73,-3.44,12697.61,-2.35,279.99,0.0,42.91,-1.46
2016-03-31,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,11135.47,16.7,24781.79,11.43,13646.32,7.47,279.99,0.0,44.93,4.73
2016-06-30,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,11889.39,6.77,26257.19,5.95,14367.79,5.29,279.99,0.0,45.28,0.77
2016-09-30,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,11905.15,0.13,26187.25,-0.27,14282.11,-0.6,279.99,0.0,45.46,0.4
2016-12-31,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,10315.39,-13.35,23255.49,-11.2,12940.1,-9.4,279.99,0.0,44.36,-2.43
2017-03-31,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,11206.14,8.64,24205.07,4.08,12998.93,0.45,279.99,0.0,46.3,4.37
2017-06-30,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,11182.73,-0.21,22130.52,-8.57,10947.79,-15.78,279.99,0.0,50.53,9.15
2017-09-30,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,11550.47,3.29,21237.96,-4.03,9687.49,-11.51,279.99,0.0,54.39,7.63
2017-12-31,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,11621.58,0.62,21515.82,1.31,9894.24,2.13,279.99,0.0,54.01,-0.68
2018-03-31,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,11917.3,2.54,25360.38,17.87,13443.08,35.87,279.99,0.0,46.99,-13.0
2018-06-30,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,11256.55,-5.54,23938.38,-5.61,12681.83,-5.66,279.99,0.0,47.02,0.07
2018-09-30,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,10687.62,-5.05,22811.89,-4.71,12124.27,-4.4,279.99,0.0,46.85,-0.37
2018-12-31,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,11513.56,7.73,23166.81,1.56,11653.25,-3.88,279.99,0.0,49.7,6.08
2019-03-31,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,11661.19,1.28,23422.33,1.1,11761.14,0.93,279.99,0.0,49.79,0.18
2019-06-30,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,12683.82,8.77,24635.45,5.18,11951.63,1.62,279.99,0.0,51.49,3.41
2019-09-30,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,13370.67,5.42,24824.91,0.77,11454.24,-4.16,279.99,0.0,53.86,4.61
2019-12-31,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,13635.78,1.98,23542.13,-5.17,9906.35,-13.51,279.99,0.0,57.92,7.54
2020-03-31,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,14483.77,6.22,25914.55,10.08,11430.78,15.39,279.99,0.0,55.89,-3.51
2020-06-30,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,15916.44,9.89,27278.44,5.26,11362.01,-0.6,279.99,0.0,58.35,4.4
2020-09-30,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,16985.87,6.72,28578.79,4.77,11592.91,2.03,279.99,0.0,59.44,1.86
2020-12-31,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,16992.18,0.04,30408.06,6.4,13415.88,15.72,279.99,0.0,55.88,-5.98
2021-03-31,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,15222.83,-10.41,27730.62,-8.81,12507.79,-6.77,279.99,0.0,54.9,-1.76
2021-06-30,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,15871.88,4.26,28220.88,1.77,12349.01,-1.27,279.99,0.0,56.24,2.45
2021-09-30,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,15688.69,-1.15,33247.19,17.81,17558.51,42.19,279.99,0.0,47.19,-16.1
2021-12-31,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,16256.26,3.62,33828.72,1.75,17572.46,0.08,279.99,0.0,48.05,1.84
2022-03-31,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,17483.23,7.55,35492.69,4.92,18009.45,2.49,279.99,0.0,49.26,2.51
2022-06-30,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,16356.63,-6.44,33627.23,-5.26,17270.59,-4.1,279.99,0.0,48.64,-1.25
2022-09-30,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,15049.09,-7.99,31549.55,-6.18,16500.46,-4.46,279.99,0.0,47.7,-1.93
2022-12-31,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,16327.38,8.49,33090.3,4.88,16762.92,1.59,279.99,0.0,49.34,3.44
2023-03-31,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,17821.26,9.15,35586.26,7.54,17765.0,5.98,279.99,0.0,50.08,1.49
2023-06-30,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,17214.07,-3.41,30711.14,-13.7,13497.07,-24.02,279.99,0.0,56.05,11.93
2023-09-30,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,16838.24,-2.18,30108.98,-1.96,13270.74,-1.68,279.99,0.0,55.92,-0.23
2023-12-31,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,18709.76,11.11,31356.3,4.14,12646.55,-4.7,279.99,0.0,59.67,6.69
2024-03-31,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,19933.58,6.54,32161.21,2.57,12227.63,-3.31,279.99,0.0,61.98,3.87
2024-06-30,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,20982.76,5.26,33141.21,3.05,12158.45,-0.57,279.99,0.0,63.31,2.15
2024-09-30,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,23674.81,12.83,36588.86,10.4,12914.05,6.21,279.99,0.0,64.7,2.2
2024-12-31,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,23487.12,-0.79,35405.65,-3.23,11918.53,-7.71,279.99,0.0,66.34,2.52
2025-03-31,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,28042.13,19.39,41049.28,15.94,13007.15,9.13,279.99,0.0,68.31,2.98
2025-06-30,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,29593.62,5.53,43140.75,5.1,13547.13,4.15,279.99,0.0,68.6,0.42
2025-09-30,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,34435.35,16.36,48267.45,11.88,13832.1,2.1,279.99,0.0,71.34,4.0
2025-12-31,AUT,Austria,Austria,Western Europe,high_income,wgc_fsapi:cbd_v11:quarterly,,-100.0,,-100.0,,-100.0,,-100.0,,-100.0
2000-12-31,AZE,Azerbaijan,"Azerbaijan, Rep. of",Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,0.0,,679.61,-2.19,679.61,-2.19,0.0,,0.0,
2001-03-31,AZE,Azerbaijan,"Azerbaijan, Rep. of",Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,0.0,,978.46,43.98,978.46,43.98,0.0,,0.0,
2001-06-30,AZE,Azerbaijan,"Azerbaijan, Rep. of",Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,0.0,,1015.89,3.83,1015.89,3.83,0.0,,0.0,
2001-09-30,AZE,Azerbaijan,"Azerbaijan, Rep. of",Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,0.0,,846.01,-16.72,846.01,-16.72,0.0,,0.0,
2001-12-31,AZE,Azerbaijan,"Azerbaijan, Rep. of",Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,0.0,,724.98,-14.31,724.98,-14.31,0.0,,0.0,
2002-03-31,AZE,Azerbaijan,"Azerbaijan, Rep. of",Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,0.0,,750.82,3.56,750.82,3.56,0.0,,0.0,
2002-06-30,AZE,Azerbaijan,"Azerbaijan, Rep. of",Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,0.0,,756.14,0.71,756.14,0.71,0.0,,0.0,
2002-09-30,AZE,Azerbaijan,"Azerbaijan, Rep. of",Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,0.0,,753.07,-0.41,753.07,-0.41,0.0,,0.0,
2002-12-31,AZE,Azerbaijan,"Azerbaijan, Rep. of",Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,0.0,,720.47,-4.33,720.47,-4.33,0.0,,0.0,
2003-03-31,AZE,Azerbaijan,"Azerbaijan, Rep. of",Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,0.0,,678.28,-5.86,678.28,-5.86,0.0,,0.0,
2003-06-30,AZE,Azerbaijan,"Azerbaijan, Rep. of",Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,0.0,,736.58,8.6,736.58,8.6,0.0,,0.0,
2003-09-30,AZE,Azerbaijan,"Azerbaijan, Rep. of",Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,0.0,,751.98,2.09,751.98,2.09,0.0,,0.0,
2003-12-31,AZE,Azerbaijan,"Azerbaijan, Rep. of",Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,0.0,,802.84,6.76,802.84,6.76,0.0,,0.0,
2004-03-31,AZE,Azerbaijan,"Azerbaijan, Rep. of",Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,0.0,,814.15,1.41,814.15,1.41,0.0,,0.0,
2004-06-30,AZE,Azerbaijan,"Azerbaijan, Rep. of",Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,0.0,,859.98,5.63,859.98,5.63,0.0,,0.0,
2004-09-30,AZE,Azerbaijan,"Azerbaijan, Rep. of",Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,0.0,,952.48,10.76,952.48,10.76,0.0,,0.0,
