date,country,iso3,region_group,economic_group,value,direction,source
2004-06-30,Philippines,PHL,South East Asia,lower_middle_income,8.28,purchase,wgc_fsapi:cbd_v11:quarterly_change
2004-09-30,Philippines,PHL,South East Asia,lower_middle_income,3.04,purchase,wgc_fsapi:cbd_v11:quarterly_change
2004-12-31,Philippines,PHL,South East Asia,lower_middle_income,-31.71,sale,wgc_fsapi:cbd_v11:quarterly_change
2005-03-31,Philippines,PHL,South East Asia,lower_middle_income,-25.09,sale,wgc_fsapi:cbd_v11:quarterly_change
2005-06-30,Philippines,PHL,South East Asia,lower_middle_income,-11.5,sale,wgc_fsapi:cbd_v11:quarterly_change
2005-09-30,Philippines,PHL,South East Asia,lower_middle_income,-14.22,sale,wgc_fsapi:cbd_v11:quarterly_change
2005-12-31,Philippines,PHL,South East Asia,lower_middle_income,-16.09,sale,wgc_fsapi:cbd_v11:quarterly_change
2006-03-31,Philippines,PHL,South East Asia,lower_middle_income,-5.08,sale,wgc_fsapi:cbd_v11:quarterly_change
2006-06-30,Philippines,PHL,South East Asia,lower_middle_income,-3.14,sale,wgc_fsapi:cbd_v11:quarterly_change
2006-09-30,Philippines,PHL,South East Asia,lower_middle_income,-4.0,sale,wgc_fsapi:cbd_v11:quarterly_change
2006-12-31,Philippines,PHL,South East Asia,lower_middle_income,1.43,purchase,wgc_fsapi:cbd_v11:quarterly_change
2007-03-31,Philippines,PHL,South East Asia,lower_middle_income,-2.94,sale,wgc_fsapi:cbd_v11:quarterly_change
2007-06-30,Philippines,PHL,South East Asia,lower_middle_income,-0.65,sale,wgc_fsapi:cbd_v11:quarterly_change
2007-09-30,Philippines,PHL,South East Asia,lower_middle_income,-13.25,sale,wgc_fsapi:cbd_v11:quarterly_change
2007-12-31,Philippines,PHL,South East Asia,lower_middle_income,4.78,purchase,wgc_fsapi:cbd_v11:quarterly_change
2008-03-31,Philippines,PHL,South East Asia,lower_middle_income,-2.07,sale,wgc_fsapi:cbd_v11:quarterly_change
2008-06-30,Philippines,PHL,South East Asia,lower_middle_income,3.5,purchase,wgc_fsapi:cbd_v11:quarterly_change
2008-09-30,Philippines,PHL,South East Asia,lower_middle_income,0.04,purchase,wgc_fsapi:cbd_v11:quarterly_change
2008-12-31,Philippines,PHL,South East Asia,lower_middle_income,20.8,purchase,wgc_fsapi:cbd_v11:quarterly_change
2009-03-31,Philippines,PHL,South East Asia,lower_middle_income,0.1,purchase,wgc_fsapi:cbd_v11:quarterly_change
2009-06-30,Philippines,PHL,South East Asia,lower_middle_income,3.69,purchase,wgc_fsapi:cbd_v11:quarterly_change
2009-09-30,Philippines,PHL,South East Asia,lower_middle_income,-3.06,sale,wgc_fsapi:cbd_v11:quarterly_change
2009-12-31,Philippines,PHL,South East Asia,lower_middle_income,0.43,purchase,wgc_fsapi:cbd_v11:quarterly_change
2010-03-31,Philippines,PHL,South East Asia,lower_middle_income,9.62,purchase,wgc_fsapi:cbd_v11:quarterly_change
2010-06-30,Philippines,PHL,South East Asia,lower_middle_income,7.18,purchase,wgc_fsapi:cbd_v11:quarterly_change
2010-09-30,Philippines,PHL,South East Asia,lower_middle_income,4.04,purchase,wgc_fsapi:cbd_v11:quarterly_change
2010-12-31,Philippines,PHL,South East Asia,lower_middle_income,-21.84,sale,wgc_fsapi:cbd_v11:quarterly_change
2011-03-31,Philippines,PHL,South East Asia,lower_middle_income,-0.42,sale,wgc_fsapi:cbd_v11:quarterly_change
2011-06-30,Philippines,PHL,South East Asia,lower_middle_income,4.35,purchase,wgc_fsapi:cbd_v11:quarterly_change
2011-09-30,Philippines,PHL,South East Asia,lower_middle_income,-15.33,sale,wgc_fsapi:cbd_v11:quarterly_change
2011-12-31,Philippines,PHL,South East Asia,lower_middle_income,16.44,purchase,wgc_fsapi:cbd_v11:quarterly_change
2012-03-31,Philippines,PHL,South East Asia,lower_middle_income,35.1,purchase,wgc_fsapi:cbd_v11:quarterly_change
2012-06-30,Philippines,PHL,South East Asia,lower_middle_income,0.21,purchase,wgc_fsapi:cbd_v11:quarterly_change
2012-09-30,Philippines,PHL,South East Asia,lower_middle_income,0.14,purchase,wgc_fsapi:cbd_v11:quarterly_change
2012-12-31,Philippines,PHL,South East Asia,lower_middle_income,-1.87,sale,wgc_fsapi:cbd_v11:quarterly_change
2013-03-31,Philippines,PHL,South East Asia,lower_middle_income,-0.04,sale,wgc_fsapi:cbd_v11:quarterly_change
2013-06-30,Philippines,PHL,South East Asia,lower_middle_income,0.01,purchase,wgc_fsapi:cbd_v11:quarterly_change
2013-09-30,Philippines,PHL,South East Asia,lower_middle_income,0.35,purchase,wgc_fsapi:cbd_v11:quarterly_change
2013-12-31,Philippines,PHL,South East Asia,lower_middle_income,0.47,purchase,wgc_fsapi:cbd_v11:quarterly_change
2014-03-31,Philippines,PHL,South East Asia,lower_middle_income,0.44,purchase,wgc_fsapi:cbd_v11:quarterly_change
2014-06-30,Philippines,PHL,South East Asia,lower_middle_income,0.45,purchase,wgc_fsapi:cbd_v11:quarterly_change
2014-09-30,Philippines,PHL,South East Asia,lower_middle_income,0.45,purchase,wgc_fsapi:cbd_v11:quarterly_change
2014-12-31,Philippines,PHL,South East Asia,lower_middle_income,0.45,purchase,wgc_fsapi:cbd_v11:quarterly_change
2015-06-30,Philippines,PHL,South East Asia,lower_middle_income,0.15,purchase,wgc_fsapi:cbd_v11:quarterly_change
2015-09-30,Philippines,PHL,South East Asia,lower_middle_income,0.13,purchase,wgc_fsapi:cbd_v11:quarterly_change
2015-12-31,Philippines,PHL,South East Asia,lower_middle_income,0.33,purchase,wgc_fsapi:cbd_v11:quarterly_change
2016-06-30,Philippines,PHL,South East Asia,lower_middle_income,0.27,purchase,wgc_fsapi:cbd_v11:quarterly_change
2016-09-30,Philippines,PHL,South East Asia,lower_middle_income,0.16,purchase,wgc_fsapi:cbd_v11:quarterly_change
2017-03-31,Philippines,PHL,South East Asia,lower_middle_income,0.01,purchase,wgc_fsapi:cbd_v11:quarterly_change
2017-09-30,Philippines,PHL,South East Asia,lower_middle_income,0.01,purchase,wgc_fsapi:cbd_v11:quarterly_change
2018-06-30,Philippines,PHL,South East Asia,lower_middle_income,0.01,purchase,wgc_fsapi:cbd_v11:quarterly_change
2018-09-30,Philippines,PHL,South East Asia,lower_middle_income,1.55,purchase,wgc_fsapi:cbd_v11:quarterly_change
2019-06-30,Philippines,PHL,South East Asia,lower_middle_income,0.01,purchase,wgc_fsapi:cbd_v11:quarterly_change
2020-09-30,Philippines,PHL,South East Asia,lower_middle_income,-6.8,sale,wgc_fsapi:cbd_v11:quarterly_change
2020-12-31,Philippines,PHL,South East Asia,lower_middle_income,-2.35,sale,wgc_fsapi:cbd_v11:quarterly_change
2021-03-31,Philippines,PHL,South East Asia,lower_middle_income,-24.73,sale,wgc_fsapi:cbd_v11:quarterly_change
2021-06-30,Philippines,PHL,South East Asia,lower_middle_income,-7.9,sale,wgc_fsapi:cbd_v11:quarterly_change
2021-09-30,Philippines,PHL,South East Asia,lower_middle_income,0.86,purchase,wgc_fsapi:cbd_v11:quarterly_change
2021-12-31,Philippines,PHL,South East Asia,lower_middle_income,1.8,purchase,wgc_fsapi:cbd_v11:quarterly_change
2022-03-31,Philippines,PHL,South East Asia,lower_middle_income,-7.53,sale,wgc_fsapi:cbd_v11:quarterly_change
2022-06-30,Philippines,PHL,South East Asia,lower_middle_income,2.57,purchase,wgc_fsapi:cbd_v11:quarterly_change
2022-09-30,Philippines,PHL,South East Asia,lower_middle_income,1.89,purchase,wgc_fsapi:cbd_v11:quarterly_change
2022-12-31,Philippines,PHL,South East Asia,lower_middle_income,1.98,purchase,wgc_fsapi:cbd_v11:quarterly_change
2023-03-31,Philippines,PHL,South East Asia,lower_middle_income,2.12,purchase,wgc_fsapi:cbd_v11:quarterly_change
2023-06-30,Philippines,PHL,South East Asia,lower_middle_income,2.47,purchase,wgc_fsapi:cbd_v11:quarterly_change
2023-09-30,Philippines,PHL,South East Asia,lower_middle_income,2.46,purchase,wgc_fsapi:cbd_v11:quarterly_change
2023-12-31,Philippines,PHL,South East Asia,lower_middle_income,-5.72,sale,wgc_fsapi:cbd_v11:quarterly_change
2024-03-31,Philippines,PHL,South East Asia,lower_middle_income,-13.33,sale,wgc_fsapi:cbd_v11:quarterly_change
2024-06-30,Philippines,PHL,South East Asia,lower_middle_income,-13.07,sale,wgc_fsapi:cbd_v11:quarterly_change
2024-09-30,Philippines,PHL,South East Asia,lower_middle_income,-4.53,sale,wgc_fsapi:cbd_v11:quarterly_change
2024-12-31,Philippines,PHL,South East Asia,lower_middle_income,2.35,purchase,wgc_fsapi:cbd_v11:quarterly_change
2025-03-31,Philippines,PHL,South East Asia,lower_middle_income,-2.99,sale,wgc_fsapi:cbd_v11:quarterly_change
2025-06-30,Philippines,PHL,South East Asia,lower_middle_income,2.19,purchase,wgc_fsapi:cbd_v11:quarterly_change
2025-09-30,Philippines,PHL,South East Asia,lower_middle_income,2.23,purchase,wgc_fsapi:cbd_v11:quarterly_change
2025-12-31,Philippines,PHL,South East Asia,lower_middle_income,1.22,purchase,wgc_fsapi:cbd_v11:quarterly_change
2016-12-31,Papua New Guinea,PNG,South East Asia,lower_middle_income,-0.63,sale,wgc_fsapi:cbd_v11:quarterly_change
2023-06-30,Papua New Guinea,PNG,South East Asia,lower_middle_income,0.63,purchase,wgc_fsapi:cbd_v11:quarterly_change
2001-09-30,Poland,POL,Central and Eastern Europe,high_income,0.03,purchase,wgc_fsapi:cbd_v11:quarterly_change
2001-12-31,Poland,POL,Central and Eastern Europe,high_income,0.03,purchase,wgc_fsapi:cbd_v11:quarterly_change
2002-12-31,Poland,POL,Central and Eastern Europe,high_income,0.03,purchase,wgc_fsapi:cbd_v11:quarterly_change
2003-06-30,Poland,POL,Central and Eastern Europe,high_income,-0.03,sale,wgc_fsapi:cbd_v11:quarterly_change
2003-12-31,Poland,POL,Central and Eastern Europe,high_income,-0.03,sale,wgc_fsapi:cbd_v11:quarterly_change
2004-03-31,Poland,POL,Central and Eastern Europe,high_income,0.03,purchase,wgc_fsapi:cbd_v11:quarterly_change
2008-06-30,Poland,POL,Central and Eastern Europe,high_income,0.03,purchase,wgc_fsapi:cbd_v11:quarterly_change
2009-09-30,Poland,POL,Central and Eastern Europe,high_income,-0.01,sale,wgc_fsapi:cbd_v11:quarterly_change
2010-03-31,Poland,POL,Central and Eastern Europe,high_income,0.01,purchase,wgc_fsapi:cbd_v11:quarterly_change
2014-12-31,Poland,POL,Central and Eastern Europe,high_income,0.01,purchase,wgc_fsapi:cbd_v11:quarterly_change
2015-03-31,Poland,POL,Central and Eastern Europe,high_income,-0.01,sale,wgc_fsapi:cbd_v11:quarterly_change
2015-12-31,Poland,POL,Central and Eastern Europe,high_income,0.01,purchase,wgc_fsapi:cbd_v11:quarterly_change
2016-03-31,Poland,POL,Central and Eastern Europe,high_income,0.01,purchase,wgc_fsapi:cbd_v11:quarterly_change
2016-12-31,Poland,POL,Central and Eastern Europe,high_income,0.02,purchase,wgc_fsapi:cbd_v11:quarterly_change
2017-03-31,Poland,POL,Central and Eastern Europe,high_income,0.01,purchase,wgc_fsapi:cbd_v11:quarterly_change
2018-09-30,Poland,POL,Central and Eastern Europe,high_income,13.69,purchase,wgc_fsapi:cbd_v11:quarterly_change
2018-12-31,Poland,POL,Central and Eastern Europe,high_income,11.97,purchase,wgc_fsapi:cbd_v11:quarterly_change
2019-03-31,Poland,POL,Central and Eastern Europe,high_income,0.01,purchase,wgc_fsapi:cbd_v11:quarterly_change
2019-06-30,Poland,POL,Central and Eastern Europe,high_income,99.54,purchase,wgc_fsapi:cbd_v11:quarterly_change
2019-09-30,Poland,POL,Central and Eastern Europe,high_income,0.47,purchase,wgc_fsapi:cbd_v11:quarterly_change
2020-09-30,Poland,POL,Central and Eastern Europe,high_income,0.01,purchase,wgc_fsapi:cbd_v11:quarterly_change
2021-06-30,Poland,POL,Central and Eastern Europe,high_income,3.11,purchase,wgc_fsapi:cbd_v11:quarterly_change
2021-12-31,Poland,POL,Central and Eastern Europe,high_income,-0.93,sale,wgc_fsapi:cbd_v11:quarterly_change
2022-03-31,Poland,POL,Central and Eastern Europe,high_income,-2.18,sale,wgc_fsapi:cbd_v11:quarterly_change
2022-06-30,Poland,POL,Central and Eastern Europe,high_income,0.01,purchase,wgc_fsapi:cbd_v11:quarterly_change
2023-06-30,Poland,POL,Central and Eastern Europe,high_income,48.41,purchase,wgc_fsapi:cbd_v11:quarterly_change
2023-09-30,Poland,POL,Central and Eastern Europe,high_income,56.63,purchase,wgc_fsapi:cbd_v11:quarterly_change
2023-12-31,Poland,POL,Central and Eastern Europe,high_income,24.98,purchase,wgc_fsapi:cbd_v11:quarterly_change
2024-06-30,Poland,POL,Central and Eastern Europe,high_income,18.68,purchase,wgc_fsapi:cbd_v11:quarterly_change
2024-09-30,Poland,POL,Central and Eastern Europe,high_income,42.33,purchase,wgc_fsapi:cbd_v11:quarterly_change
2024-12-31,Poland,POL,Central and Eastern Europe,high_income,28.53,purchase,wgc_fsapi:cbd_v11:quarterly_change
2025-03-31,Poland,POL,Central and Eastern Europe,high_income,48.58,purchase,wgc_fsapi:cbd_v11:quarterly_change
2025-06-30,Poland,POL,Central and Eastern Europe,high_income,18.66,purchase,wgc_fsapi:cbd_v11:quarterly_change
2025-09-30,Poland,POL,Central and Eastern Europe,high_income,-0.13,sale,wgc_fsapi:cbd_v11:quarterly_change
2025-12-31,Poland,POL,Central and Eastern Europe,high_income,34.87,purchase,wgc_fsapi:cbd_v11:quarterly_change
2001-09-30,Portugal,PRT,Western Europe,high_income,0.03,purchase,wgc_fsapi:cbd_v11:quarterly_change
2002-06-30,Portugal,PRT,Western Europe,high_income,0.03,purchase,wgc_fsapi:cbd_v11:quarterly_change
2002-12-31,Portugal,PRT,Western Europe,high_income,-14.93,sale,wgc_fsapi:cbd_v11:quarterly_change
2003-03-31,Portugal,PRT,Western Europe,high_income,-29.86,sale,wgc_fsapi:cbd_v11:quarterly_change
2003-06-30,Portugal,PRT,Western Europe,high_income,-44.79,sale,wgc_fsapi:cbd_v11:quarterly_change
2003-09-30,Portugal,PRT,Western Europe,high_income,-0.03,sale,wgc_fsapi:cbd_v11:quarterly_change
2004-06-30,Portugal,PRT,Western Europe,high_income,-34.89,sale,wgc_fsapi:cbd_v11:quarterly_change
2004-09-30,Portugal,PRT,Western Europe,high_income,-0.04,sale,wgc_fsapi:cbd_v11:quarterly_change
